what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1521154306434
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1521154309285
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521154310612
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521154315086
activated,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1521154318713
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1521154332864
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1521154333034
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1521154333184
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1521154336055
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1521154338954
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1521154340706
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1521154343023
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1521154344944
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1521154347035
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1521154349374
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1521154351395
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1521154352554
activated,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1521154354486
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1521154354486
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1521154358874
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521154360476
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521154369315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521154369365
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521154373134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521154399605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521154409764
activated,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1521154409774
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1521154411164
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521154413575
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1521154413595
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521154427483
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1521154428478
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521154430167
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521154437936
activated,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1521154442524
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1521154476775
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1521154476935
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521154477295
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521154480095
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1521154483985
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1521154484145
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1521154488435
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1521154490977
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521154493075
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521154499989
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1521154502205
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1521154529175
activated,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1521154530808
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1521154530808
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1521154531956
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521154533642
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521154541236
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1521154544315
activated,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1521154549956
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521154554816
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521154576726
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1521154584725
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521154593576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521154600279
activated,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1521154600299
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1521154600909
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1521154601216
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1521154602467
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1521154606446
activated,editor,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.editor",1521154608105
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1521154608105
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1521154608805
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521154610498
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521154625638
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521154625688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521154629616
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1521154635009
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1521154654758
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1521154657627
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1521154660149
error,log,,,"Project hello_lab does not exist. Please check that your launch configuration specifies a valid project in your workspace.",1521154661577
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1521154661587
